id,latitude,longitude,address
21298,,,"Calle Huerta de Villaverde, 1, San Andrés, Madrid"
21296,,,"Calle Doña Francisquita, 3, Los Ángeles, Madrid"
21292,,,"Urb. pryconsa, Villaverde, Madrid"
21291,,,"Calle del Talco, San Andrés, Madrid"
21286,,,"Urb. Periana, Villaverde, Madrid"
21285,,,"Calle del Arroyo Bueno, 37, San Andrés, Madrid"
21284,,,"Calle San Luciano, 9, Los Ángeles, Madrid"
21282,,,"Calle Huerta de Villaverde, 8, San Andrés, Madrid"
21279,,,"Calle de Domingo Párraga, 26, San Andrés, Madrid"
21277,,,"Calle del Doctor Martín Arévalo, 26, San Andrés, Madrid"
21275,,,"Avenida Real de Pinto, 56, San Andrés, Madrid"
21269,,,"Calle Transversal Sexta, 3, San Andrés, Madrid"
21268,,,"Calle juan peñalver, 16, San Andrés, Madrid"
21267,,,"Calle Francisco Ordóñez, 5, San Andrés, Madrid"
21266,,,"Calle Salsipuedes, 2, San Andrés, Madrid"
21264,,,"Calle Santa Florencia, 21, Los Rosales, Madrid"
21263,,,"Calle de Sáhara, 100, Los Rosales, Madrid"
21259,,,"carmen bordiu, San Andrés, Madrid"
21258,,,"palomares, San Andrés, Madrid"
21257,,,"Calle Moncada, 99, San Cristóbal, Madrid"
21256,,,"GOMEZ ACEBO, San Andrés, Madrid"
21254,,,"Calle Doctor Criado, San Andrés, Madrid"
21253,,,"Calle del Doctor Martín Arévalo, 59, San Andrés, Madrid"
21248,,,"Paseo de Alberto Palacios, 68, San Andrés, Madrid"
21242,,,"Calle José del pino Jiménez, 11, San Andrés, Madrid"
21232,,,"Calle de Lubian, San Andrés, Madrid"
21231,,,"Calle del Arroyo Bueno, 4, San Andrés, Madrid"
21224,,,"Calle Alberto Palacios, San Andrés, Madrid"
21219,,,"Calle de Juan Peñalver, 66, San Andrés, Madrid"
21214,,,"Calle de Domingo Párraga, 4, San Andrés, Madrid"
21211,,,"Calle Leonor Góngora, 46, Los Rosales, Madrid"
21210,,,"Calle lenguas, 6, San Andrés, Madrid"
21206,,,"salsipuedes, San Andrés, Madrid"
21205,,,"Calle Heliófilo, San Andrés, Madrid"
21203,,,"Plaza Ágata, 8 -24, San Andrés, Madrid"
21201,,,"Calle Santa Eva, 1, Los Rosales, Madrid"
21196,,,"Calle Antimonio, San Andrés, Madrid"
21194,,,"Calle de Albino Hernández Lázaro, 1, San Andrés, Madrid"
21192,,,"Calle Villalonso, San Andrés, Madrid"
21186,,,"juan peñalver, 25, San Andrés, Madrid"
21182,,,"Calle de la Corte de Faraón, Los Ángeles, Madrid"
21178,,,"Calle del Arroyo Bueno, San Andrés, Madrid"
21172,,,"Calle la del Soto del Parral, Los Ángeles, Madrid"
21169,,,"Paseo de las Moreras, 13, San Andrés, Madrid"
21162,,,"Calle Bismuto, San Andrés, Madrid"
21155,,,"Avenida de Espinela, San Andrés, Madrid"
21154,,,"Calle Hermandad de Donantes de Sangre, 1 -5, Los Ángeles, Madrid"
21149,,,"Calle Nuestra Señora de Begoña, San Andrés, Madrid"
21136,,,"parvillas altas, 15, San Andrés, Madrid"
21131,,,"Calle Principal, San Andrés, Madrid"
21112,,,"Arroyo Bueno, San Andrés, Madrid"
21108,,,"Calle San Luciano, Los Ángeles, Madrid"
21107,,,"Calle del Doctor Martín Arévalo, San Andrés, Madrid"
21105,,,"Calle LEGUAS, San Andrés, Madrid"
21103,,,"Calle Vieja de Pinto, 20, San Andrés, Madrid"
21102,,,"Calle la Canción del Olvido, 52, Los Ángeles, Madrid"
21068,,,"Calle Calle de San Jenaro, 17, San Andrés, Madrid"
21057,,,"Calle Gilena, San Andrés, Madrid"
21052,,,"Calle Artesanía, San Andrés, Madrid"
21046,,,"Calle Doctor Martín Arévalo, San Andrés, Madrid"
21040,,,"Calle Esperanza Macarena, Los Rosales, Madrid"
21031,,,"Grafito s/n, San Andrés, Madrid"
21029,,,"Paseo Alberto Palacios, San Andrés, Madrid"
21027,,,"Calle Provisional Boetticher y Navarro, 25, Los Ángeles, Madrid"
21025,,,"Calle Francisco del Pino, Los Rosales, Madrid"
21024,,,"Calle de Villaverde a Perales del Rio, Butarque, Madrid"
21023,,,"Calle Sargento Barriga, San Andrés, Madrid"
21020,,,"Calle de la Plata, San Andrés, Madrid"
21015,,,"Calle de los Cacereños, 3, San Andrés, Madrid"
21011,,,"Urb. URBANIZACION CERRADA, Villaverde, Madrid"
21007,,,"Plaza Pinazo s/n, San Cristóbal, Madrid"
21006,,,"Calle Hermandad de Donantes de Sangre s/n, Los Ángeles, Madrid"
21004,,,"Calle de Juan Peñalver, 25, San Andrés, Madrid"
21003,,,"Salsipuedes, 25, San Andrés, Madrid"
20995,,,"Calle Grafito, Madrid, San Andrés, Madrid"
20978,,,"Travesía Cacerenos, San Andrés, Madrid"
20962,,,"Calle Villacarlos, Ambroz, Madrid"
20961,,,"Avenida de Daroca, Ambroz, Madrid"
20959,,,"Travesía del Ambroz, 1, Ambroz, Madrid"
20957,,,"Calle de Mario Moreno Cantinflas, 68, El Cañaveral - Los Berrocales, Madrid"
20956,,,"Avenida Blas de Lezo, 28052 Madrid, El Cañaveral - Los Berrocales, Madrid"
20955,,,"Calle Helena de Troya, Ambroz, Madrid"
20953,,,"Calle Calle Ferenc Puskas, El Cañaveral - Los Berrocales, Madrid"
20952,,,"Avenida miguel delibes s/n, El Cañaveral - Los Berrocales, Madrid"
20949,,,"Calle Ferenc Puskas, El Cañaveral - Los Berrocales, Madrid"
20946,,,"Calle del Gallo, Ambroz, Madrid"
20945,,,"Calle Huerta del Convento, Casco Histórico de Vicálvaro, Madrid"
20944,,,"Calle de Villajimena, Ambroz, Madrid"
20942,,,"Calle Abad Juan Catalán, Ambroz, Madrid"
20941,,,"Calle Pío del Río Hortega, El Cañaveral - Los Berrocales, Madrid"
20939,,,"Calle Tres Cantos, 1, El Cañaveral - Los Berrocales, Madrid"
20935,,,"Calle de Calahorra, Ambroz, Madrid"
20934,,,"Calle Lardero, Ambroz, Madrid"
20930,,,"Calle Padre Gregorio Céspedes, El Cañaveral - Los Berrocales, Madrid"
20928,,,"Calle de Cordel de Pavones, Valdebernardo - Valderribas, Madrid"
20927,,,"Calle Gallegos, 37, Valdebernardo - Valderribas, Madrid"
20926,,,"Calle Blas de Lezo esq. calle Igualdad s/n, El Cañaveral - Los Berrocales, Madrid"
20922,,,"Calle Enrique Urquijo, 174, El Cañaveral - Los Berrocales, Madrid"
20921,,,"Calle de los Pinillas, Valdebernardo - Valderribas, Madrid"
20915,,,"Calle de Villablanca, 70, Valdebernardo - Valderribas, Madrid"
20911,,,"LOS GALLEGOS, Valdebernardo - Valderribas, Madrid"
20910,,,"Avenida de la Gran Vía del Este, Valdebernardo - Valderribas, Madrid"
20908,,,"Calle de ladera de los almendros, Valdebernardo - Valderribas, Madrid"
20907,,,"Calle Maria Pita, El Cañaveral - Los Berrocales, Madrid"
20906,,,"Calle del Pergamino, 27, Valdebernardo - Valderribas, Madrid"
20905,,,"Calle de Omega, Valdebernardo - Valderribas, Madrid"
20902,,,"Calle Padre Gregorio Céspedes, 18, El Cañaveral - Los Berrocales, Madrid"
20900,,,"Calle Condesa Vega del Pozo, Casco Histórico de Vicálvaro, Madrid"
20899,,,"Calle Teodoro Anasagasti y Algán , 32, El Cañaveral - Los Berrocales, Madrid"
20887,,,"Calle Humildad s/n, El Cañaveral - Los Berrocales, Madrid"
20882,,,"Calle Abad Juan Catalán, 6, Ambroz, Madrid"
20881,,,"Calle Enrique Urquijo, El Cañaveral - Los Berrocales, Madrid"
20880,,,"Calle Fuente de San Pedro , 9, Casco Histórico de Vicálvaro, Madrid"
20879,,,"Calle Alcalde Andrés Madrid Dávila s/n, El Cañaveral - Los Berrocales, Madrid"
20874,,,"Calle Enrique Urquijo, Madrid, El Cañaveral - Los Berrocales, Madrid"
20866,,,"Bulevar de José Prat, Valdebernardo - Valderribas, Madrid"
20865,,,"Calle Ferenc Puskas, 50, El Cañaveral - Los Berrocales, Madrid"
20863,,,"Calle De Casalarreina, Ambroz, Madrid"
20861,,,"Calle Suertes de la Villa esquina Calle Cerro del Tesoro s/n, El Cañaveral - Los Berrocales, Madrid"
20856,,,"Calle del Pergamino, Valdebernardo - Valderribas, Madrid"
20854,,,"Calle Francisca de Torres Catalán, 12 -14, Ambroz, Madrid"
20853,,,"Calle de Villajimena, 35, Ambroz, Madrid"
20852,,,"Calle de Herce, Ambroz, Madrid"
20847,,,"Calle Maria Pita, 42, El Cañaveral - Los Berrocales, Madrid"
20846,,,"Calle Mayorazgo de Duarte s/n, El Cañaveral - Los Berrocales, Madrid"
20842,,,"Calle de la Caliza, Valdebernardo - Valderribas, Madrid"
20841,,,"Urb. CAÑAVERAL, Vicálvaro, Madrid"
20840,,,"Calle Erial de la Abuela, 2, El Cañaveral - Los Berrocales, Madrid"
20833,,,"Calle Suertes de la Villa, 2, El Cañaveral - Los Berrocales, Madrid"
20832,,,"Calle Calahorra, Ambroz, Madrid"
20812,,,"Calle Pío del Rio Hortega, 16, El Cañaveral - Los Berrocales, Madrid"
20806,,,"Calle María Pita, 32, 42, El Cañaveral - Los Berrocales, Madrid"
20805,,,"Calle de la Ilusión, 11, El Cañaveral - Los Berrocales, Madrid"
20800,,,"Calle Arroyo del Cañaveral, 100, El Cañaveral - Los Berrocales, Madrid"
20796,,,"Calle Alto del Esparragal s/n, El Cañaveral - Los Berrocales, Madrid"
20786,,,"Calle Mario Moreno Cantinflas esq Imperio Argentina s/n, El Cañaveral - Los Berrocales, Madrid"
20784,,,"Calle Tren de arganda, 12, Valdebernardo - Valderribas, Madrid"
20783,,,"Avenida de la Aurora Boreal, Valdebernardo - Valderribas, Madrid"
20782,,,"Calle del Péndulo, 21, Valdebernardo - Valderribas, Madrid"
20752,,,"Calle Villacid de Campos, Casco Histórico de Vicálvaro, Madrid"
20748,,,"Carretera de Vicálvaro a la Estación de O'donnell, 2, Ambroz, Madrid"
20747,,,"San eudaldo, 6, Ambroz, Madrid"
20746,,,"Avenida de Ahijones s/n, El Cañaveral - Los Berrocales, Madrid"
20740,,,"Calle de Ladera de los Almendros, 39, Valdebernardo - Valderribas, Madrid"
20739,,,"Calle tren de Arganda, 12, Valdebernardo - Valderribas, Madrid"
20738,,,"Calle Enrique Urquijo, 176, El Cañaveral - Los Berrocales, Madrid"
20735,,,"Calle Enrique Urquijo, 141, El Cañaveral - Los Berrocales, Madrid"
20734,,,"Calle Ezcaray, Ambroz, Madrid"
20731,,,"Calle San Eudaldo, Ambroz, Madrid"
20729,,,"Calle Cordovín, Ambroz, Madrid"
20728,,,"Calle de Calahorra, 28, Ambroz, Madrid"
20727,,,"Calle San Ciriaco, Casco Histórico de Vicálvaro, Madrid"
20715,,,"Calle de San Cipriano, 67, Valdebernardo - Valderribas, Madrid"
20714,,,"Avenida de Daroca, 302, Ambroz, Madrid"
20713,,,"Calle Alcalde Andrés Madrid Dávila, 130, El Cañaveral - Los Berrocales, Madrid"
20712,,,"Calle Alcalde Andrés Madrid Dávila, 132, El Cañaveral - Los Berrocales, Madrid"
20708,,,"Enrique Urquijo, 130, El Cañaveral - Los Berrocales, Madrid"
20707,,,"Zona Ambroz, 3, Casco Histórico de Vicálvaro, Madrid"
20705,,,"Avenida de Daroca, 307, Ambroz, Madrid"
20704,,,"Calle de Ladera de los Almendros, 14, Valdebernardo - Valderribas, Madrid"
20703,,,"Bulevar de Indalecio Prieto, 30, Valdebernardo - Valderribas, Madrid"
20702,,,"Calle Lardero, 5, Ambroz, Madrid"
20700,,,"Calle del Gallo, 1, Ambroz, Madrid"
20699,,,"Calle Forges, 19, Ambroz, Madrid"
20698,,,"Calle de Prat, 38, Casco Histórico de Vicálvaro, Madrid"
20696,,,"Calle Ladera de los Almendros, 40, Valdebernardo - Valderribas, Madrid"
20695,,,"Calle San Ciriaco, 6, Casco Histórico de Vicálvaro, Madrid"
20691,,,"Calle Fuente de San Pedro, 21, Casco Histórico de Vicálvaro, Madrid"
20690,,,"Calle Helena de Troya, 35 -25, Ambroz, Madrid"
20689,,,"calahorra, 68, Ambroz, Madrid"
20687,,,"Calle Villacid de Campos, 6, Casco Histórico de Vicálvaro, Madrid"
20686,,,"Calle Abad Juan Catalán, 14, Ambroz, Madrid"
20685,,,"Calle Huerta del Convento, 11, Casco Histórico de Vicálvaro, Madrid"
20683,,,"Calle De Casalarreina, 22, Ambroz, Madrid"
20680,,,"Calle Sacrificio, Ambroz, Madrid"
20678,,,"Calle Francisca de Torres Catalán, 12, Ambroz, Madrid"
20677,,,"Calle Matadero Viejo, 1, Casco Histórico de Vicálvaro, Madrid"
20672,,,"Calle Efigenia, Ambroz, Madrid"
20670,,,"Calle Cerro del Campo, 22, El Cañaveral - Los Berrocales, Madrid"
20669,,,"Calle de Cordel de Pavones, 26, Valdebernardo - Valderribas, Madrid"
20668,,,"Calle Condesa de Vega del Pozo, 14, Casco Histórico de Vicálvaro, Madrid"
20665,,,"Calle de los Pinillas, 12, Valdebernardo - Valderribas, Madrid"
20664,,,"Calle de los Pinillas, 10, Valdebernardo - Valderribas, Madrid"
20663,,,"Calle de Villajimena, 74, Ambroz, Madrid"
20661,,,"Calle De Casalarreina, 23, Ambroz, Madrid"
20656,,,"SAN FILEMON, Ambroz, Madrid"
20641,,,"Calle San Filemón, 3, Ambroz, Madrid"
20637,,,"Pergamino, Valdebernardo - Valderribas, Madrid"
20618,,,"Calle Arroyo del Cañaveral, El Cañaveral - Los Berrocales, Madrid"
20617,,,"Enrique Urquijo, 150, El Cañaveral - Los Berrocales, Madrid"
20616,,,"Calle Igualdad, 71, El Cañaveral - Los Berrocales, Madrid"
20606,,,"Paseo de los Artilleros, Ambroz, Madrid"
20605,,,"Calle Arroyo del Cañaveral, 105, El Cañaveral - Los Berrocales, Madrid"
20603,,,"Calle Arroyo del Cañaveral s/n, El Cañaveral - Los Berrocales, Madrid"
20595,,,"Calle Enrique Urquijo, 150, El Cañaveral - Los Berrocales, Madrid"
20581,,,"Avenida Miguel Delibes s/n, El Cañaveral - Los Berrocales, Madrid"
20577,,,"de Vicálvaro Estación de O'donnell, Ambroz, Madrid"
20575,,,"Calle PENDULO, Valdebernardo - Valderribas, Madrid"
20573,,,"Calle Prat, 55, Valdebernardo - Valderribas, Madrid"
20569,,,"LADERA DE LOS ALMENDROS, Valdebernardo - Valderribas, Madrid"
20568,,,"Avenida Miguel Delibes esq Mario Moreno Cantinflas s/n, El Cañaveral - Los Berrocales, Madrid"
20564,,,"Calle José Escobar y Saliente , 92, El Cañaveral - Los Berrocales, Madrid"
20556,,,"Calle Diálogo, 7, El Cañaveral - Los Berrocales, Madrid"
20550,,,"Calle Alcalde Andrés Madrid Dávila, 16, El Cañaveral - Los Berrocales, Madrid"
20548,,,"Calle Francisco Grande Covian, 4, El Cañaveral - Los Berrocales, Madrid"
20536,,,"Calle Cerro del Tesoro, 41, El Cañaveral - Los Berrocales, Madrid"
20534,,,"Calle Juan Carreño de Miranda, 14, El Cañaveral - Los Berrocales, Madrid"
20521,,,"Calle de Villablanca, 6, Ambroz, Madrid"
20515,,,"Calle Villardondiego, Ambroz, Madrid"
20513,,,"Plaza Alosno, Ambroz, Madrid"
20512,,,"Calle de San Filemón s/n, Ambroz, Madrid"
20501,,,"Paseo de los artilleros, Ambroz, Madrid"
20498,,,"Calle María Pita con Anna Frank s/n, El Cañaveral - Los Berrocales, Madrid"
20487,,,"Calle Luis Ocaña, 91, El Cañaveral - Los Berrocales, Madrid"
20482,,,"Calle Igualdad , 171, El Cañaveral - Los Berrocales, Madrid"
20479,,,"Calle Enrique Urquijo s/n, El Cañaveral - Los Berrocales, Madrid"
20474,,,"Calle Pedrosa del Príncipe, Casco Histórico de Vallecas, Madrid"
20473,,,"Calle Cardenal Vicente Enrique y Tarancón, 13, Ensanche de Vallecas - La Gavia, Madrid"
20472,,,"Calle Muela de San Juan, Casco Histórico de Vallecas, Madrid"
20468,,,"Avenida del Ensanche de Vallecas, Ensanche de Vallecas - La Gavia, Madrid"
20461,,,"Calle José Tamayo, Ensanche de Vallecas - La Gavia, Madrid"
20459,,,"Calle de Adolfo Marsillach, Ensanche de Vallecas - La Gavia, Madrid"
20458,,,"Calle Poza de la Sal, Santa Eugenia, Madrid"
20457,,,"Calle de César Pastor Llopis, Santa Eugenia, Madrid"
20456,,,"Calle San Jaime, Ensanche de Vallecas - La Gavia, Madrid"
20454,,,"Urb. CERCANO A METRO LA GAVIA Y METRO CONGOSTO. CON PISCINA, Villa de Vallecas, Madrid"
20453,,,"Calle de la Pueblanueva, 8, Ensanche de Vallecas - La Gavia, Madrid"
20451,,,"Avenida de la Gran Vía del Sureste, Ensanche de Vallecas - La Gavia, Madrid"
20447,,,"Calle Embalse de Valmayor, 10, Ensanche de Vallecas - La Gavia, Madrid"
20442,,,"Calle Corral de Almaguer, Ensanche de Vallecas - La Gavia, Madrid"
20438,,,"Avenida Gran Vía del Sureste, Ensanche de Vallecas - La Gavia, Madrid"
20437,,,"Alameda del Valle, Ensanche de Vallecas - La Gavia, Madrid"
20436,,,"Bulevar de la Naturaleza, Ensanche de Vallecas - La Gavia, Madrid"
20429,,,"Calle Almonte, Ensanche de Vallecas - La Gavia, Madrid"
20420,,,"Carretera de Villaverde a Vallecas, 293, Ensanche de Vallecas - La Gavia, Madrid"
20419,,,"Calle Embalse de Navacerrada con Gran Vía del Sureste s/n, Ensanche de Vallecas - La Gavia, Madrid"
20411,,,"Calle Fresno de Cantespino, 15, Ensanche de Vallecas - La Gavia, Madrid"
20410,,,"Calle sierra de palomeras, 35, Ensanche de Vallecas - La Gavia, Madrid"
20399,,,"Calle Entrepeñas, Madrid, Ensanche de Vallecas - La Gavia, Madrid"
20397,,,"Calle Arte Minimal s/n, Ensanche de Vallecas - La Gavia, Madrid"
20395,,,"Calle Eduardo Chillida s/n, Ensanche de Vallecas - La Gavia, Madrid"
20393,,,"Calle Arte Conceptual esquina Eduardo Chillida esquina avenida Valdeculebras s/n, Ensanche de Vallecas - La Gavia, Madrid"
20390,,,"Calle Virgen de las Viñas, Santa Eugenia, Madrid"
20389,,,"Calle Puerto de las Pilas, Casco Histórico de Vallecas, Madrid"
20386,,,"Calle Arte Expresionista, Ensanche de Vallecas - La Gavia, Madrid"
20384,,,"Alameda del Valle, 22, Ensanche de Vallecas - La Gavia, Madrid"
20382,,,"Calle de José Gutiérrez Maroto, Ensanche de Vallecas - La Gavia, Madrid"
20379,,,"Urb. JUNTO AL METRO VALDECARROS, SEMINUEVO, GARAJE, TRASTERO, PISCINA, Villa de Vallecas, Madrid"
20378,,,"Calle Arte Minimal, Ensanche de Vallecas - La Gavia, Madrid"
20375,,,"Calle Cerro del Murmullo, Ensanche de Vallecas - La Gavia, Madrid"
20374,,,"Avenida de las Suertes, 55, Ensanche de Vallecas - La Gavia, Madrid"
20373,,,"Calle Cardenal Vicente Enrique y Tarancón, Ensanche de Vallecas - La Gavia, Madrid"
20372,,,"Calle Sierra Morena, Casco Histórico de Vallecas, Madrid"
20358,,,"Calle del Puerto de Pozazal, 37, Ensanche de Vallecas - La Gavia, Madrid"
20356,,,"Calle Embalse de Valmayor, 29, Ensanche de Vallecas - La Gavia, Madrid"
20355,,,"Calle Adolfo Bioy Casares, 5, Ensanche de Vallecas - La Gavia, Madrid"
